provider_name,dba_name,holding_company_name,holding_company_final,State,technology_code,Consumer,max_advertised_downstream_speed_mbps,max_advertised_upstream_speed_mbps,zip_code,connection_type,hso_provider,Price
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36266,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36451,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36049,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35952,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35961,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35466,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35962,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36572,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36607,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35114,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35188,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35116,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36612,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35117,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36748,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35083,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36277,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35147,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35452,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36925,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35444,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35456,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36750,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36260,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35006,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35621,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35772,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35063,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35580,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36553,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35648,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35549,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36560,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35130,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36441,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36273,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36875,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35034,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36088,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36250,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35171,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35619,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35049,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36025,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35643,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36089,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35747,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35968,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36769,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35447,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36861,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36040,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35118,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35740,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35582,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35741,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35752,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35776,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35989,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35053,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36075,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35540,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36032,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36786,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35019,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36051,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36879,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36578,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35078,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36003,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36767,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36523,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36850,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35089,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35061,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35091,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35097,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35073,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36525,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36579,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35148,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35443,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35618,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36279,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35677,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35671,,earthlink,
